-0.23119965	-0.2067136	-0.17869376	0.2723685	-0.10361472	-0.0011563345	-0.064319886	0.20350218	0.014859738	0.40199435	-0.22194265	0.017802605	-0.19568668	-0.21356174	0.014710476	0.053326875	0.059950706	0.0012291764	0.057490095	-0.13547575	0.0028847936	0.022946734	0.012378474	0.050047792	0.04378052	-0.02059892	0.1370759	0.11262811	0.15568504	0.17298608	0.11308509	0.08107572	-0.15575486	0.025323601	0.0384786	-0.0125933215	0.004723551	-0.197178	0.034840915	-0.044735115	-0.15229742	-0.06367542	0.14999937	0.15297154	0.2191588	0.0010792447	-0.020037806	-0.19355667	0.20732732	-0.059474245	-0.18788663	-0.14223933	0.023146233	-0.074624	-0.013004412	0.10406304	-0.28082374	0.09440921	0.14254922	0.076842	-0.2500286	-0.033388913	0.0071206223	-0.18328172	0.029736783	-0.08270795	-0.06278758	0.021207094	0.15764262	0.15246654	0.091768585	-0.12058378	-0.064581744	-0.0032060114	-0.027436944	0.038242433	-0.26145762	0.13014892	0.14466508	-0.10401546	0.12358549	0.012765982	-0.066904984	-0.19370048	0.13338478	0.08728848	0.18793526	0.06975194	-0.06304807	-0.12539613	-0.08457898	0.08474516	0.047450203	-0.039821174	0.040996168	-0.10625678	0.2594816	0.16907367	-0.2558878	-0.024674322
0.008763767	-0.081733465	-0.11765819	0.015289972	-0.15596169	0.04036038	0.38103014	-0.11077748	0.071252495	0.3545672	-0.38988933	-0.050916813	0.037304524	-0.26881236	-0.15919459	-0.021694016	-0.020365845	0.06363277	-0.01678818	-0.0498543	0.08813039	-0.06437098	-0.13730265	-0.033642665	0.12683214	-0.08392371	-0.31853166	0.21007627	-0.14688611	-0.2479048	-0.007531947	-0.048099622	0.067650415	0.17774355	0.18198557	-0.026102593	-0.39343527	-0.254774	0.08382693	0.19097753	-0.18707404	-0.12549406	0.22333537	0.104595475	-0.28021193	-0.05783124	0.07543691	0.10146754	0.0066879294	-0.1515897	-0.39311448	-0.0662194	0.14019032	-0.037535474	0.14921273	0.28461087	0.056364857	0.0057601626	0.06306158	0.13428453	-0.21696454	-0.0679011	0.066626295	-0.17489488	0.1484629	-0.08019951	-0.08407616	0.083333254	-0.06524489	0.07071081	-0.042495713	-0.025489552	-0.14767224	0.12090262	-0.12959282	-0.0094459	-0.087967955	0.05805915	-0.033776168	-0.24768907	-0.13633502	-0.05876897	-0.13944691	-0.016683785	0.012187476	-0.07900471	0.27988386	-0.17179918	-0.082984075	-0.02037839	-0.08475902	-0.098920025	-0.0075727077	-0.32668298	-0.14515787	-0.06075586	0.22793308	0.28210333	0.011904134	0.21502745
-0.22874698	0.06504451	-0.058642533	-0.07108718	-0.11932673	-0.22542894	0.19458176	-0.177804	-0.039811578	0.41691244	-0.17442523	-0.14136103	-0.35434416	-0.29749486	-0.39798054	0.34505585	-0.17458087	-0.2871783	0.28918898	-0.026023254	0.014278701	0.17812677	-0.13742459	0.39886206	0.26227862	0.19076629	0.16522631	0.2130833	-0.058353446	0.23093411	-0.11422382	0.07003635	0.08592675	0.08074663	0.13203418	-0.41593844	-0.1187428	-0.7501733	-0.0124669345	0.08730037	0.00088912906	0.08515078	0.09734689	0.34080705	0.4617642	0.18535212	-0.08593147	-0.31132865	0.030539753	0.068261296	-0.2865066	0.022282917	0.2757529	-0.09882466	0.3546158	-0.083526246	-0.05939213	-0.23089531	0.24720949	0.054632	-0.17985225	-0.39290267	0.15989302	0.4218336	-0.1166723	0.135737	-0.15523107	-0.17248134	0.21446243	0.5496198	0.09081587	0.1971146	-0.49414483	0.20713668	-0.013434355	0.13821809	0.14181606	0.0012994474	0.21764162	-0.19140267	0.1351325	0.41283116	0.14805649	0.1550816	0.076378375	0.19674961	-0.0034473985	0.44218305	-0.18568002	0.03729869	-0.16354038	0.11367351	-0.09783751	0.26709208	-0.02809646	-0.04761878	0.3210774	0.33368862	-0.018892715	-0.34146845
-0.14047949	0.18006524	0.27142745	-0.008182462	0.1516754	-0.27292627	-0.03400877	0.07428562	0.18279807	-0.04453311	-0.14101355	0.045787923	-0.25235057	-0.16174817	-0.26178822	-0.2391193	-0.13301255	-0.13277052	-0.1777762	0.12253987	-0.059152473	0.2659554	0.014244951	0.10599445	0.30783433	0.02200268	-0.13874163	-0.23517129	0.1380817	0.14792904	0.22358093	0.1562545	-0.48444745	0.28834173	0.26101092	-0.33667868	-0.25208822	-0.32027358	0.064231694	0.11665836	-0.19812062	0.08713831	0.49175248	0.3642921	0.099147335	-0.06846589	0.0006234448	0.28544372	0.46441752	-0.3671708	0.08519928	-0.02165458	0.03221593	0.043286387	-0.056143027	0.2560381	-0.30508292	-0.18244697	0.31350207	0.32774767	-0.18231668	0.3275888	-0.26639223	-0.33506387	-0.1944947	-0.15894394	-0.33239588	0.048399568	0.3245911	-0.15726897	-0.024854867	-0.1868475	-0.35987318	0.4288029	-0.41746235	-0.18315774	0.2504133	0.058622096	0.37570578	-0.15600127	-0.2587757	0.08003706	-0.0165104	-0.22668837	-0.2517344	-0.23252542	0.16929366	0.5634583	-0.30757642	-0.15074854	-0.28328928	-0.25440004	0.04218408	-0.089447595	-0.04199484	0.114887595	0.22950916	0.5491006	0.2873681	-0.2676544
0.04969842	0.030075379	-0.18895885	-0.014631086	0.083653234	-0.17490953	0.085170254	0.07224073	0.067162864	0.3322548	-0.47634086	0.084385246	-0.34627724	-0.36161062	-0.17802425	-0.21681096	0.08138485	-0.11497179	-0.26398993	0.19021833	0.27405718	0.03181714	0.13151377	-0.04582478	0.112015985	-0.08145302	0.021516262	0.090498395	-0.13227628	-0.03981908	0.16245927	-0.0017776093	0.0023334476	0.04639244	0.09829176	-0.21052167	0.09467818	-0.36777192	-0.015942633	0.325673	-0.24661279	-0.121171996	-0.044137094	0.23830025	-0.014776465	0.18835685	-0.093468755	0.20327316	-0.004349002	-0.06964393	-0.13460551	-0.17423621	-0.014663763	0.20441367	0.081510425	0.17347322	-0.17625737	-0.18176687	-0.17171668	0.24775885	-0.07783627	-0.15354297	0.015752532	0.042865273	0.054692917	0.012552212	0.086483076	0.17817539	0.19445577	0.04152708	0.06866737	0.10267114	-0.3378616	0.10604219	-0.4273049	0.3181414	-0.14135782	0.002460376	0.0917009	-0.20102587	-0.29536283	-0.2701346	0.18633494	-0.14791514	-0.123745926	-0.14415084	0.033629943	-0.10601976	0.10591741	-0.06767247	-0.18009494	-0.10281738	-0.277426	-0.16741535	-0.04810182	-0.0829004	-0.18445452	0.09863221	-0.10044393	-0.26446074
-0.4871036	-0.13777058	-0.19177736	0.071233615	-0.099278346	-0.14296268	-0.28968415	0.17300116	-0.01217741	0.18701464	-0.15051746	-0.038813874	-0.080868326	-0.25284868	0.04594875	-0.16732429	-0.16822644	-0.043796126	0.04274455	-0.3357266	-0.2331257	-0.19450788	0.06445606	-0.1297807	0.20490621	0.3201559	-0.071319014	0.18346228	0.14456211	0.14277107	0.43082288	-0.2649294	-0.26574686	0.15882005	0.4130806	-0.058172207	-0.10783495	-0.20024788	-0.18115826	-0.08322433	-0.1786936	-0.12942682	0.1671544	0.19118574	0.17150888	0.028029962	0.28109825	-0.14721425	0.3874043	-0.13668384	-0.18951829	0.008899129	0.06622282	0.12612914	0.00027340662	0.064222105	-0.23391415	0.14735343	0.17304328	0.06291609	-0.094706334	-0.008517376	0.010037193	-0.13051231	-0.06399172	-0.081698075	-0.10687021	-0.038423434	0.12585455	0.1051504	0.071244024	0.031425744	0.16470301	0.30589116	0.07432811	-0.06837887	-0.122886494	0.19930951	0.05087717	-0.08644346	0.038873028	-0.26635605	-0.13022608	-0.20044538	0.011533169	-0.19494806	0.14797916	0.18222116	-0.11235147	-0.3522929	-0.20453857	0.016549569	-0.090896785	0.22649693	-0.19954373	0.17576855	0.11460646	0.34489655	-0.16923863	-0.093686394
-0.058034144	-0.13211542	-0.100547925	0.037829928	-0.17726108	0.114128225	0.1771225	0.013692066	0.17526242	0.3787216	-0.3486775	0.13656582	-0.19490737	-0.082889155	-0.27299717	0.22555628	-0.002592673	0.062277477	0.009990494	-0.01071875	0.0070438497	-0.07739377	-0.21173014	0.051951114	0.16024634	0.2512053	-0.005193757	-0.1028389	-0.45721564	-0.360977	0.25259355	0.025356213	0.09655249	-0.17712943	0.15109548	-0.03753261	0.3441158	-0.15948226	-0.06896909	-0.034078296	-0.2988027	-0.24921931	0.14404523	0.15501164	-0.2671972	0.16864733	-0.22768067	-0.05839215	0.33683184	-0.008386044	-0.04839004	0.09013877	0.11184769	-0.098386794	0.11321201	0.45927015	-0.029456146	0.120266534	0.20168224	0.3033633	0.09913835	0.059524007	-0.086224295	-0.38850006	0.1307619	0.11518538	0.2865638	-0.04866588	0.03263799	-0.025023807	-0.054622184	-0.17534494	-0.020724533	0.21625434	-0.43428168	-0.03308144	-0.18848258	0.046242937	-0.0699868	-0.36385608	-0.401553	-0.19519125	-0.30185017	-0.21944267	0.05919131	-0.16069965	0.029009817	0.06573936	-0.33276042	0.010446092	-0.15352698	-0.41083223	-0.23151745	-0.24744149	-0.3846585	0.36732775	0.1561276	-0.07903575	-0.1869746	0.24592546
-0.11456155	0.2117429	-0.06871782	-0.011996606	-0.14717825	-0.24018204	0.3121054	0.0005512745	0.0627839	0.31879762	-0.35382456	-0.19222982	-0.53056115	-0.30892348	-0.5561312	0.47208557	-0.44205704	-0.08873287	0.16062553	0.1987783	-0.12815934	-0.163867	-0.1323626	0.38865924	0.28696612	0.27322847	0.020531563	0.22372904	-0.055972394	-0.0039248583	-0.008540705	-0.11981192	0.19228263	0.3466661	0.23377676	-0.3148149	0.12655804	-0.49548444	0.23798294	0.15525675	-0.016509535	0.08195495	0.16797017	0.45091635	0.6509446	0.075374104	-0.1740184	-0.18704751	-0.16814251	-0.007381276	-0.29303697	0.0700945	0.28356525	-0.06221299	0.16720615	-0.1821949	0.0032114661	-0.34047112	0.17548995	0.21064635	-0.052071746	-0.24509583	-0.08352945	0.22482671	-0.024550773	0.21279223	-0.23594007	-0.21791816	0.10168977	0.375235	0.37691906	0.30144355	-0.26878187	0.17948364	-0.15474056	0.28115037	0.2953481	-0.29724684	0.104444765	-0.15421304	0.31771356	0.33814836	0.15429454	0.1988675	-0.0125914905	0.27017766	-0.002886329	0.37482074	-0.17934439	-0.011051644	0.10929961	-0.013985776	-0.18149228	0.11684547	-0.15518786	-0.1498927	0.33219108	0.25143385	-0.041066334	-0.18092601
-0.50755674	0.14198016	-0.07572746	0.06056228	0.02103984	-0.06663156	-0.27691808	0.15605699	0.101759054	-0.0963372	-0.2831046	-0.09773998	-0.13542028	-0.04860543	0.0392647	0.10388986	-0.19341208	-0.34964347	-0.1040369	-0.3178848	-0.12449339	0.0634668	-0.14509869	0.0023670725	0.09111766	0.21726963	0.019553494	0.26390007	0.30530465	0.22396818	0.616405	-0.27109152	-0.27390927	0.273853	0.23649207	-0.13828376	0.15966424	-0.18252134	-0.37263355	0.05884827	-0.2626787	-0.31075162	0.03890918	0.25245634	0.16456093	-0.14486365	0.1260156	0.12120994	0.33922032	-0.10011642	-0.024079131	0.12861124	0.12048555	0.3293422	0.30567706	-0.020042313	-0.35139066	-0.03561842	0.11628957	-0.025398387	0.055974677	0.053898387	0.2007501	-0.17939465	0.13139002	-0.009015696	-0.2885439	-0.11729894	0.20315048	0.13077618	0.030062221	-0.18374757	0.022382183	0.5803041	-0.13590485	-0.15381716	-0.14228776	0.06527008	0.15351234	0.011383998	-0.022238648	-0.12808965	-0.25112507	0.009517134	0.0044150236	-0.069200054	0.24637546	0.16809736	-0.021257693	-0.21249938	-0.08833015	-0.021770343	-0.1110944	-0.028350847	-0.3945024	0.21466859	-0.0076751458	0.44685766	-0.021269968	-0.00036776403
-0.25711608	-0.32585168	-0.08073905	0.20274745	0.16812152	-0.09907061	-0.15545896	0.054246966	0.19039261	-0.12930214	-0.38160026	-0.24494451	-0.1945915	-0.2440501	0.06446132	-0.11675286	-0.2651445	-0.13898443	0.093588196	-0.36617818	-0.27817544	-0.22766197	0.2030805	-0.10481283	0.12560593	0.39090395	0.013218767	0.012513709	0.0335703	0.09953044	0.3026804	-0.19282007	-0.21677564	0.18957502	0.13786246	-0.010790599	0.16584162	0.014504684	-0.06106626	0.18706076	-0.19331507	-0.35916564	-0.038326785	0.23517278	0.11225202	-0.2195495	0.198445	0.016494641	0.3619473	-0.25432584	-0.15446395	0.02709592	0.2847563	0.07703076	0.17120905	0.050554216	-0.1720004	0.44212613	0.18200928	0.011430753	-0.10596608	-0.1510837	-0.023985002	-0.10565118	-0.18368848	0.24299714	-0.12827127	-0.039344925	-0.0013118077	-0.013472854	0.01565401	0.027527837	-0.016657343	0.37712845	-0.13168436	-0.13251746	-0.32538855	0.24753638	-0.13444094	-0.050977804	0.23442511	-0.4085981	0.10530072	-0.06349453	0.02168318	0.025723908	0.08613133	0.021748243	-0.082977645	-0.25409687	-0.2069607	-0.21384256	-0.23746033	0.16831651	-0.18054791	-0.084421	0.15611209	0.2514861	-0.08934986	-0.15431693
